"Област","Община","Населено място","Училище","Код по Админ","Бр. БЕЛ(ООП) З","Ср.усп.  БЕЛ(ООП) З","Бр. Мат(ПП) З","Ср.усп. Мат(ПП) З","Бр. Ист(ПП) З","Ср.усп. Ист(ПП) З","Бр. ФА(ПП) З","Ср.усп. ФА(ПП) З","Бр. ГИ(ПП) З","Ср.усп. ГИ(ПП) З","Бр. ХООС(ПП) З","Ср.усп. ХООС(ПП) З","Бр. Фил(ПП) З","Ср.усп. Фил(ПП) З","Бр. БЗО(ПП) З","Ср.усп. БЗО(ПП) З","Бр. Инф(ПП) З","Ср.усп. Инф(ПП) З","Бр. ИТ(ПП) З","Ср.усп. ИТ(ПП)З","Бр. МУЗ(ПП) З","Ср.усп. МУЗ(ПП) З","Бр. ИИ(ПП) З","Ср.усп. ИИ(ПП) З","Бр. Пр(ПП) З","Ср.усп. Пр(ПП) З","Бр. АЕ(ПП) B1-З","Ср.усп. АЕ(ПП) B1-З","Бр. АЕ(ПП) B1.1-З","Ср.усп. АЕ(ПП) B1.1-З","Бр. АЕ(ПП) B2-З","Ср.усп.  АЕ(ПП) B2-З","Бр. РЕ(ПП) B1-З","Ср.усп. РЕ(ПП) B1-З","Бр. РЕ(ПП) B1.1-З","Ср.усп. РЕ(ПП) B1.1-З","Бр. РЕ(ПП) B2-З","Ср.усп.  РЕ(ПП) B2-З","Бр. НЕ(ПП) B1-З","Ср.усп. НЕ(ПП) B1-З","Бр. НЕ(ПП) B1.1-З","Ср.усп. НЕ(ПП) B1.1-З","Бр. НЕ(ПП) B2-З","Ср.усп. НЕ(ПП) B2-З","Бр. ИЕ(ПП) B1-З","Ср.усп.  ИЕ(ПП) B1-З","Бр. ИЕ(ПП) B1.1-З","Ср.усп. ИЕ(ПП) B1.1-З","Бр. ИЕ(ПП) B2-З","Ср.усп. ИЕ(ПП) B2-З","Бр. ФЕ(ПП) B1-З","Ср.усп. ФЕ(ПП) B1-З","Бр. ФЕ(ПП) B1.1-З","Ср.усп. ФЕ(ПП) B1.1-З","Бр. ФЕ(ПП)  B2-З","Ср.усп. ФЕ(ПП)  B2-З","Бр. ИТЕ(ПП) B1-З","Ср.усп. ИТЕ(ПП) B1-З","Бр. ИТЕ(ПП) B1.1-З","Ср.усп.  ИТЕ(ПП) B1.1-З","Бр. ИТЕ(ПП) B2-З","Ср.усп. ИТЕ(ПП) B2-З","Бр. ДИППК З","Ср.усп. ДИППК З","Бр. ДИППК-Пр З","Ср.усп. ДИППК-Пр З"
"ЧУЖБИНА","ЧУЖБИНА","ПРАГА","Българско средно училище ""Д-р Петър Берон""","2900102","11","3,47","","","","","","","","","","","10","4,48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално музикално училище ""Любомир Пипков""","2902101","80","4,27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","4,96","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално училище за танцово изкуство","2902301","56","4,13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","5,06","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално училище за изящни изкуства ""Илия Петров""","2902401","51","4,63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","4,44","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА ""СВЕТИ ЛУКА"" - СОФИЯ","2902501","90","4,47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","4,73","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национална професионална гимназия по полиграфия и фотография","2902601","103","4,37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","4,9","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","2902701","49","4,86","","","2","4,7","","","","","7","3,4","","","2","3,55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","5,07","","","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национална гимназия за древни езици и култури Константин Кирил Философ","2902702","75","5,07","","","27","5,25","","","","","","","48","4,99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","71 Средно училище ""Пейо Яворов""","2218071","12","2,79","","","","","","","","","","","11","3,47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","ГР.БОЖУРИЩЕ","Средно училище ""Летец Христо Топракчиев""","2308970","35","4,77","","","6","3,95","","","","","","","2","4,34","15","3,39","1","6","","","","","","","","","","","","","11","4,93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Профилирана природо-математическа гимназия ""Акад.проф.д-р Асен Златаров""","2300099","93","4,56","1","3,5","1","5,82","","","24","4,35","1","3,51","11","4,31","1","4,57","","","","","","","","","","","","","16","5,76","38","4,87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Професионална гимназия по техника и мениджмънт ""Христо Ботев""","2300284","75","2,51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","3,14","8","5,45"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Техническа професионална гимназия ""Стамен Панчев""","2301044","28","2,12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","3,37","",""
"СОФИЯ-ОБЛАСТ","ГОДЕЧ","ГР.ГОДЕЧ","Средно училище ""Проф. д-р Асен Златаров""","2300163","32","4,16","","","1","4,76","","","8","3,96","","","15","4,1","","","","","","","","","","","","","8","5,48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ГОРНА МАЛИНА","Средно училище ""Христо Ботев""","2309225","12","4,28","","","","","","","1","4,69","","","","","5","3,67","","","","","","","","","6","3,95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","Професионална гимназия ""Христо Ботев""","2303582","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","Средно училище ""Неофит Рилски""","2306213","20","2,38","","","","","","","","","","","","","5","2","","","9","2","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ДРАГОМАН","ГР.ДРАГОМАН","Средно училище ""Христо Ботев""","2300214","3","4,76","","","","","","","","","","","","","","","","","","","","","","","","","","","3","5,34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","Средно училище ""Васил Левски""","2300170","53","3,99","","","3","3,68","","","23","3,99","","","","","","","","","4","2,82","","","","","3","3,21","","","","","20","4,63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","Професионална гимназия по керамика","2300274","17","2,94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","4,4","",""
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Средно училище ""Христо Ясенов""","2300195","42","3,58","4","4,62","2","4,32","","","16","3,75","","","","","7","3,24","","","1","2","","","","","","","","","","","10","4,83","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Професионална гимназия ""Тодор Пеев""","2300327","18","2,38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","3,32","",""
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","Професионална гимназия "" Златица""","2300302","24","2,92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3,6","14","4,68"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","Средно училище ""Свети Паисий Хилендарски""","2308792","24","4,6","","","","","","","16","4,72","","","","","","","","","","","","","","","","","","","","","8","4,68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Средно училище ""Христо Ботев""","2300188","58","3,67","","","1","5,45","","","16","3,42","","","","","","","","","","","","","","","23","3,37","","","","","10","4,55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Професионална гимназия ""Васил Левски""","2300417","39","2,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","2,72","",""
"СОФИЯ-ОБЛАСТ","КОПРИВЩИЦА","ГР.КОПРИВЩИЦА","Средно училище ""Любен Каравелов""","2306331","9","4,2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","5,21","",""
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Средно училище ""Св. Климент Охридски""","2303490","62","4,17","","","","","","","","","","","","","10","3,29","","","1","4,13","","","","","","","","","","","51","3,5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Професионална гимназия ""Георги Сава Раковски""","2304717","21","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","4,63"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Средно училище ""Д-р Петър Берон""","2309638","35","3,72","2","2,65","","","","","2","4,43","","","5","3,79","2","2","","","","","","","","","12","3,69","4","5,22","","","7","5,24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Професионална гимназия по ветеринарна медицина и селско стопанство ""Св. Г. Победоносец""","2309735","38","2,75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","3,85","",""
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Средно училище ""Саво Ценов Савов""","2300105","17","4,32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","4,67","",""
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Професионална гимназия по туризъм и хранителни технологии ""Никола Димов""","2300448","20","3,63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","5,11"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Професионална гимназия по механаноелектротехника","2302504","30","2,95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","4,46"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","Профилирана гимназия с преподаване на чужди езици ""Алеко Константинов""","2304770","56","4,13","","","10","4,33","","","","","","","","","6","3,56","","","1","4,09","","","","","16","3,35","","","","","16","4,58","","","","","","","","","","","4","4,82","","","1","4,68","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","Национална професионална гимназия по компютърни технологии и системи","2309991","131","4,26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","4,9"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Профилирана гимназия ""КОНСТАНТИН ФОТИНОВ""","2300131","50","4,6","","","","","","","7","4,64","","","14","4,81","","","","","","","","","","","","","","","","","15","4,25","","","","","","","","","","","11","4,65","","","","","","","","","","","","","","","","","","","","","",""
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Професионална техническа гимназия ""Никола Й. Вапцаров""","2300291","58","3,94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","4,55"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Професионална гимназия по туризъм","2300505","6","2,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3,75"
