"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 129","Профилирана хуманитарна гимназия ""Дамян Дамянов""","25","4,47","0","0,00","7","5,38","0","0,00","1","3,32","0","0,00","7","3,96","4","4,76","6","5,52","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","25","4,83","50","4,65"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 128","Спортно училище ""Димитър Рохов""","33","3,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,61","34","3,66"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 105","Средно училище ""Хаджи Мина Пашов""","1","2,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,40"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 109","Средно училище "" Пейо Крачолов Яворов ""","25","3,77","0","0,00","0","0,00","0","0,00","2","3,46","0","0,00","13","3,88","7","3,66","2","3,30","0","0,00","0","0,00","1","5,63","0","0,00","0","0,00","25","3,81","50","3,79"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 114","Средно училище ""Йордан Йовков""","15","3,62","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,48","3","3,29","3","5,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,84","30","3,73"
"СЛИВЕН","ТВЪРДИЦА","ГР.ТВЪРДИЦА","2 000 402","Средно училище ""Неофит Рилски""","18","3,92","0","0,00","2","4,19","0","0,00","1","2,88","0","0,00","1","3,73","13","4,06","1","4,53","1","6,00","0","0,00","0","0,00","0","0,00","0","0,00","19","4,12","37","4,02"
"СЛИВЕН","ТВЪРДИЦА","ГР.ШИВАЧЕВО","2 000 408","Средно училище  ""Георги Алексиев Каравелов""","15","3,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,43","14","3,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,85","30","3,76"
"СМОЛЯН","БАНИТЕ","С.БАНИТЕ","2 100 201","Средно училище ""Христо Ботев""","12","5,00","0","0,00","0","0,00","0","0,00","11","5,08","0","0,00","1","5,86","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","5,14","24","5,07"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","2 100 402","Професионална гимназия по електротехника ""А. С. Попов""","6","3,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,76","12","3,81"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","2 100 401","Средно училище ""Христо Ботев""","40","4,77","6","5,03","6","4,26","0","0,00","4","3,53","0","0,00","7","4,13","15","5,33","1","5,60","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","39","4,72","79","4,75"
"СМОЛЯН","ДОСПАТ","ГР.ДОСПАТ","2 101 001","Средно училище  ""Димитър Благоев""","36","4,13","1","5,12","0","0,00","0","0,00","19","3,57","0","0,00","2","4,27","11","4,65","5","4,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","38","4,05","74","4,09"
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","2 103 232","СРЕДНО УЧИЛИЩЕ ""АНТИМ  ""","58","4,92","13","4,83","5","5,14","0","0,00","2","5,79","1","5,46","9","4,86","18","5,01","9","5,45","0","0,00","1","5,60","0","0,00","0","0,00","0","0,00","58","5,07","116","5,00"
"СМОЛЯН","МАДАН","ГР.МАДАН","2 102 145","Професионална гимназия  ""Васил Димитров""","30","3,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,08","1","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,62","32","3,66"
"СМОЛЯН","МАДАН","ГР.МАДАН","2 100 701","Средно училище  ""Отец Паисий""","45","4,83","4","5,36","0","0,00","0","0,00","30","4,79","0","0,00","0","0,00","5","4,85","6","5,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","45","4,95","90","4,89"
"СМОЛЯН","МАДАН","С.ВЪРБИНА","2 103 341","Средно училище ""Св. Св. Кирил и Методий""","11","3,66","1","4,70","0","0,00","0","0,00","0","0,00","0","0,00","1","4,43","8","3,52","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,73","21","3,70"
"СМОЛЯН","НЕДЕЛИНО","ГР.НЕДЕЛИНО","2 100 501","Средно  училище  "" Свети Свети Кирил и Методий""","21","4,98","3","5,12","0","0,00","0","0,00","0","0,00","0","0,00","2","5,41","10","5,29","7","4,16","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","4,92","43","4,95"
"СМОЛЯН","РУДОЗЕМ","ГР.РУДОЗЕМ","2 100 801","Средно училище Свети свети Кирил и Методий","47","4,39","9","5,92","0","0,00","0","0,00","0","0,00","2","5,85","16","4,59","16","4,63","4","4,64","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","47","4,92","94","4,65"
"СМОЛЯН","РУДОЗЕМ","С.ЧЕПИНЦИ","2 100 802","Средно училище ""Христо Ботев""","16","4,56","0","0,00","2","5,16","0","0,00","0","0,00","1","5,78","0","0,00","11","5,19","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","5,23","30","4,87"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 100 111","Професионална гимназия по техника и технологии ""Христо Ботев""","36","3,64","0","0,00","0","0,00","0","0,00","1","2,90","0","0,00","0","0,00","13","3,61","1","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,60","51","3,63"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 100 113","Професионална гимназия по икономика ""Карл Маркс""","40","4,14","0","0,00","0","0,00","0","0,00","3","4,18","0","0,00","0","0,00","20","4,23","7","4,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","30","4,40","70","4,25"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 100 115","Смолянска професионална гимназия по туризъм и строителство ""Никола Й. Вапцаров""","28","3,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,36","3","3,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,49","32","3,90"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 103 321","Профилирана природо-математическа гимназия ""Васил Левски""","87","5,09","24","5,39","0","0,00","0","0,00","20","4,55","0","0,00","11","4,86","10","5,25","22","5,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","87","5,16","174","5,12"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 103 331","Езикова гимназия ""Иван Вазов""","82","5,06","3","4,78","2","5,31","0","0,00","1","5,04","1","5,95","22","4,63","6","5,19","45","5,49","0","0,00","2","4,70","0","0,00","0","0,00","0","0,00","82","5,19","164","5,12"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 100 103","Средно училище ""Св. Св. Кирил и Методий""","33","4,65","0","0,00","1","4,18","0","0,00","9","3,77","0","0,00","16","5,00","1","5,95","6","5,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","33","4,72","66","4,68"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","2 100 105","Средно училище ""Отец Паисий""","19","4,08","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,80","14","4,55","1","5,77","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","4,49","37","4,28"
"СМОЛЯН","СМОЛЯН","С.ШИРОКА ЛЪКА","2 902 202","Национално училище  за фолклорни изкуства ""Широка лъка""","18","4,63","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","4,63"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","2 100 903","Професионална гимназия по  селско горско стопанство и туризъм  ""Никола Йонков Вапцаров""","18","3,45","0","0,00","0","0,00","0","0,00","1","2,53","0","0,00","1","4,12","11","3,80","0","0,00","1","4,73","0","0,00","0","0,00","0","0,00","0","0,00","14","3,80","32","3,60"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","2 100 920","Спортно училище ""Олимпийски надежди""","6","3,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,55","13","3,44"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","2 100 901","Средно Училище ""Васил Дечев""","5","4,84","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,64","3","5,17","1","5,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","5,41","10","5,13"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","2 201 400","Професионална гимназия  по туризъм ""Алеко Константинов""","83","3,65","0","0,00","0","0,00","0","0,00","3","3,92","0","0,00","2","4,01","7","3,78","12","4,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","24","4,30","107","3,79"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","2 201 078","78. Средно училище  ""Христо Смирненски""","31","3,64","0","0,00","1","2,97","0","0,00","3","3,79","0","0,00","9","4,03","13","3,38","5","4,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","31","3,73","62","3,68"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","2 215 170","170 Средно  училище ""Васил Левски""","39","4,03","0","0,00","2","5,38","0","0,00","27","3,96","0","0,00","0","0,00","9","3,50","3","4,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","41","3,95","80","3,99"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 211 557","Духовно Училище Софийска духовна семинария ""Св. Иван Рилски""","9","3,89","0","0,00","1","4,50","0","0,00","1","3,04","0","0,00","6","4,10","2","3,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,95","19","3,92"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 203 603","Специално училище за ученици с нарушено зрение  ""ЛУИ БРАЙЛ""","2","5,60","0","0,00","1","5,77","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,65","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","5,71","4","5,65"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 612","Специално училище за ученици  с увреден слух ""Проф. д-р Дечо Денев""","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 101","Национално музикално училище ""Любомир Пипков""","68","4,62","0","0,00","1","4,49","0","0,00","1","3,61","0","0,00","6","4,07","4","3,98","19","5,03","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","31","4,64","99","4,63"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 301","Национално училище за танцово изкуство","57","4,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","57","4,37"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 401","Национално училище за  изящни изкуства ""Илия Петров""","51","4,62","0","0,00","0","0,00","0","0,00","1","4,24","0","0,00","0","0,00","0","0,00","1","5,51","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,88","53","4,63"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ  ИЗКУСТВА ""СВЕТИ ЛУКА"" - СОФИЯ","91","4,60","1","2,79","0","0,00","0","0,00","0","0,00","0","0,00","4","4,62","3","4,42","37","4,94","1","5,79","0","0,00","0","0,00","0","0,00","0","0,00","46","4,85","137","4,68"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 601","Национална професионална гимназия по полиграфия и фотография","108","4,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","108","4,36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 701","Национален учебен комплекс по култура с  лицей за изучаване на италиански език и култура с участието на Република Италия","49","5,20","0","0,00","0","0,00","0","0,00","0","0,00","1","6,00","0","0,00","6","5,00","27","5,41","0","0,00","0","0,00","0","0,00","0","0,00","15","5,46","49","5,38","98","5,29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 902 702","Национална гимназия за древни езици и  култури Константин Кирил Философ","73","5,30","0","0,00","27","5,13","0","0,00","8","4,42","0","0,00","22","5,45","2","5,01","14","5,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","73","5,23","146","5,26"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 401","Професионална гимназия по екология и  биотехнологии ""Проф. д-р Асен Златаров""","49","4,29","1","2,62","3","5,20","0","0,00","3","3,24","4","4,16","12","4,33","15","4,47","10","4,92","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","4,43","97","4,36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 204 402","НАЦИОНАЛНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРЕЦИЗНА ТЕХНИКА И ОПТИКА ""М. В. Ломоносов""","195","4,52","7","3,48","3","4,00","0","0,00","7","4,14","1","5,24","78","4,42","18","4,21","62","5,02","0","0,00","1","4,61","0","0,00","0","0,00","0","0,00","177","4,56","372","4,54"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 204 403","ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ","17","2,72","0","0,00","1","2,26","0","0,00","1","3,15","0","0,00","0","0,00","2","2,99","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","2,85","21","2,75"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 204 405","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА","27","3,09","0","0,00","0","0,00","0","0,00","4","2,43","0","0,00","0","0,00","2","3,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","2,80","33","3,04"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 205 407","СОФИЙСКА ПРОФЕСИОНАЛНА  ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""","186","4,58","23","4,20","15","3,77","2","4,75","11","3,76","0","0,00","9","5,02","18","4,83","109","5,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","187","4,85","373","4,72"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 205 408","Софийска професионална гимназия  ""Княгиня Евдокия""","42","3,52","0","0,00","0","0,00","0","0,00","1","2,70","0","0,00","0","0,00","8","3,43","2","3,86","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,44","53","3,51"
