"﻿Област","Община","Населено място","Училище","Код по Админ","Явили се","Ср. успех в точки","Явили се","Ср. успех в точки"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","СУ ""Васил Левски""","2 404 107","42","36,8","41","22,6"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","ІОУ,Гълъбово","2 404 109","19","31,16","19","30,74"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","С.ОБРУЧИЩЕ","ОУ""Кирил и Методий"" с.Обручище","2 404 113","4","36,5","4","22,44"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ППМГ ""Н. Обрешков""","2 400 262","51","74,49","51","74,67"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ""Н.Й.Вапцаров""","2 400 276","79","61,93","79","40,05"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","НУПИД Акад. Дечко Узунов","2 902 505","24","60,27","24","31,26"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ""МАТИ БОЛГАРИЯ""","2 400 274","80","59,26","80","35,53"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ ""Георги Кирков"", Казанлък","2 400 272","46","59,09","46","30,64"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","СУ ""Е. Антим І""Казанлък","2 400 264","76","56,07","76","39,19"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ ""Чудомир""","2 400 275","44","51,81","45","25,36"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ ""СВ. П. ХИЛЕНДАРСКИ""","2 400 273","40","48,76","40","28,07"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ ""КУЛАТА""","2 400 271","46","48,51","46","30,23"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОУ ""Антон Страшимиров""","2 400 277","36","12,92","37","19,35"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.ШИПКА","ОУ гр.Шипка","2 400 289","5","43,8","5","20,6"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.БУЗОВГРАД","ОУ  - Бузовград","2 400 278","3","19,33","3","13"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ГОРНО ЧЕРКОВИЩЕ","ОУ""Св.Кл.Охридски""","2 400 279","10","15,45","10","12,9"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ЕНИНА","ОУ  ЕНИНА","2 400 280","24","55,19","24","35,47"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КОПРИНКА","ОУ-с.Копринка","2 400 281","6","23,83","6","18,13"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КРЪН","ОУ ""Св. Климент Охридски"", с.Крън","2 400 282","15","36,53","14","22,38"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КЪНЧЕВО","ОУ ,,Св. Св.  Кирил и Методий""","2 400 283","9","10,22","9","13,22"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ОВОЩНИК","ОУ "" Д-р Петър Берон"", с.Овощншк","2 400 284","14","53,82","14","22,11"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.РЪЖЕНА","ОУ""Св.Св.Кирил и Методий"", с.Ръжена","2 400 286","11","15,14","11","13,98"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ХАДЖИДИМИТРОВО","ОУ Св.Паисий Хилендарски, с.Х.Димитрово","2 400 287","10","18,25","9","10,11"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ШЕЙНОВО","ОУ""Д-р П.Берон"", с.Шейново","2 400 288","7","12,5","6","15"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","ОУ""Хр.Ботев"", Мъглиж","2 405 116","35","29,97","35","26,25"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ВЕТРЕН","ОУ""Св.св.Кирил и Методий"", Ветрен","2 405 118","24","20,44","24","13,95"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ДЪБОВО","ОУ""Кирил и Методий""Дъбово","2 405 119","13","14,12","13","13,25"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ТУЛОВО","ОУ ""Хр. Смирненски"", Тулово","2 405 120","12","17,04","12","19,69"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЯГОДА","ОУ ""Хр.Ботев""Ягода","2 405 122","12","19,67","11","14,43"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","ОУ""Св.св.Кирил и Методий"", Николаево","2 407 133","45","17,99","42","22,95"
"СТАРА ЗАГОРА","ОПАН","С.ОПАН","ОУ ""Хр. Ботев"" с. Опан","2 400 837","14","20,64","14","14,29"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","СУ ""Христо Ботев"" П. Баня","2 409 139","34","32,32","34","22,89"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.АЛЕКСАНДРОВО","ОУ с. Александрово","2 409 141","18","18,97","18","13,74"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГАБАРЕВО","ОУ""Никола Й.Вапцаров""-Габарево","2 409 142","11","24,5","11","17,64"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГОРНО САХРАНЕ","ОУ ""Васил Левски"", Г.Сахране","2 409 143","11","10,36","11","10,27"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.МАНОЛОВО","ОУ""Г.Бенковски"", с.Манолово","2 409 145","6","9,08","6","15,5"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ОСЕТЕНОВО","ОУ  ""Христо Ботев"", с.Осетеново","2 409 146","7","23","7","17,46"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.СКОБЕЛЕВО","ОУ Скобелево","2 409 147","11","15,23","11","17,52"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪЖА","ОУ ""Просвета"" с. Тъжа","2 409 148","7","9,36","8","13,63"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪРНИЧЕНИ","ОУ"" Св. П Хилендарски"", с.Търничени","2 409 149","9","10,33","9","20,89"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","СУ ""Гео Милев""","2 401 052","58","46,75","58","26,41"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","ІІ ОУ ""Св. П. Хилендарски"", Раднево","2 401 055","42","38,42","42","24,04"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","I ОУ ""Св. Кл.Охридски"" Раднево","2 401 054","12","14,42","11","16,27"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОЛАРОВО","ОУ ""Поп Минчо"", с. Коларово","2 401 058","9","29,94","9","21,11"
"СТАРА ЗАГОРА","РАДНЕВО","С.СЪРНЕВО","ОУ, с. Сърнево","2 401 060","6","14,92","7","15"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ППМГ ""Гео Милев""","2 400 102","54","85,08","54","85,59"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ІІ ОУ - Стара Загора","2 400 123","130","74,72","130","60,88"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","VI OУ Стара Загора","2 403 219","111","70,29","111","51,61"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ ""Максим Горки""","2 400 106","71","70,26","71","47,74"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","V ОУ "" М. Станев ""","2 400 126","160","68,83","160","44,75"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ЧОУ ""Елин Пелин""","2 400 167","18","68,47","18","61,04"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ОУ ""Кирил Христов""","2 400 125","140","64,83","140","48,43"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ ""ЖЕЛЕЗНИК""","2 400 014","77","61,16","77","32,88"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Девето ОУ ""В.Ханчев"" Ст.Загора","2 400 130","73","59,98","73","38,1"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ""Васил Левски"",Стара Загора","2 400 104","93","59,37","93","33,1"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ ""Иван Вазов""","2 400 107","70","56,99","70","34,64"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","НУМСИ""Христина Морфова""","2 902 104","19","54,97","20","26,86"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","XIII ОУ ""Св.П.ХИЛЕНДАРСКИ""","2 400 134","26","51,44","26","26,38"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ХІ ОУ ""Николай Лилиев""","2 400 132","25","48,3","25","25,65"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ОУ""Самара""","2 400 129","17","44,53","17","28,68"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ ""Т.Каблешков""","2 400 108","25","37,62","25","21,99"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ОУ""Георги Райчев""","2 400 109","16","33,38","16","13,72"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","І ОУ ""Георги Бакалов"",СЗ","2 400 122","15","19,37","14","12,36"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ ""Христо Смирненски""","2 400 105","35","17,29","34","13,25"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","СУ ""Христо Ботев""","2 400 174","20","15,9","19","14,42"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","XII ОУ ""Стефан Караджа ""","2 400 133","27","11,17","32","10,56"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.БРАТЯ КУНЧЕВИ","ОУ "" Христо Ботев""","2 400 138","15","25,1","14","18,11"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ГОРНО БОТЕВО","ОУ с.Горно Ботево","2 400 139","9","12,94","9","16,44"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ДЪЛБОКИ","ОУ ""Иван Мирчев""","2 400 140","16","28,97","16","18,77"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ЗАГОРЕ","ОУ ""Хр.Ботев""Загоре","2 400 141","8","15,31","8","14,66"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КАЛОЯНОВЕЦ","ОУ ""От. Паисий"", Калояновец","2 400 142","12","26,71","12","20,5"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КИРИЛОВО","ЧСУ ""Нов век""","2 400 161","5","67,3","5","43,3"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ПРЕСЛАВЕН","ОУ Преславен","2 400 143","11","21,09","11","15,75"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ХАН АСПАРУХОВО","ОУ Св.св. Кирил и Методий","2 400 144","13","17,5","11","15,05"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.ХРИЩЕНИ","ОУ - с. Хрищени","2 400 145","8","23,13","8","18,16"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","СУ ""П.К.Яворов""","2 401 178","83","55,12","83","33,79"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","ОУ ""В.Левски""Чирпан","2 401 181","35","39,97","35","28,16"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","ОУ ""Св. Св. Кирил и Методий"", Чирпан","2 401 182","52","21,72","54","25,37"
"СТАРА ЗАГОРА","ЧИРПАН","С.ГИТА","ОУ ""В. Левски"", Гита","2 401 184","7","20","7","27,43"
"СТАРА ЗАГОРА","ЧИРПАН","С.ЗЕТЬОВО","ОУ "" От. Паисий ""Зетьово","2 401 185","4","25,13","4","26,88"
"СТАРА ЗАГОРА","ЧИРПАН","С.СВОБОДА","ОУ ""Кирил и Методий"",Свобода","2 401 186","15","26,43","15","23,87"
"ТЪРГОВИЩЕ","АНТОНОВО","ГР.АНТОНОВО","СУ Антоново","2 500 201","16","31,41","15","42,1"
"ТЪРГОВИЩЕ","АНТОНОВО","С.СТЕВРЕК","ОУ ""Н.Й.Вапцаров""","2 510 102","3","27,67","3","37,33"
"ТЪРГОВИЩЕ","АНТОНОВО","С.ТРЕСКАВЕЦ","ОУ Н.Й.Вапцаров","2 510 104","4","55,88","4","20,19"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","ОУ ""Акад. Даки Йорданов""","2 520 501","73","41,99","72","25,08"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.БЕЛОМОРЦИ","ОУ ""Г.Бенковски""","2 520 101","8","32,88","8","18,38"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВРАНИ КОН","ОУ Врани кон","2 520 102","12","39,92","12","30"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗЕЛЕНА МОРАВА","ОУ ""Христо Ботев""","2 520 104","15","30,53","15","36,07"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КАМБУРОВО","ОУ ""Христо Ботев""","2 520 105","19","44,29","20","34,64"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЛЪСТИНА","ОУ ""Д-р Петър Берон""","2 520 107","18","43,31","18","40,32"
"ТЪРГОВИЩЕ","ОПАКА","ГР.ОПАКА","СУ ""Васил Левски""","2 530 201","23","42,48","23","29,09"
"ТЪРГОВИЩЕ","ОПАКА","С.КРЕПЧА","ОУ""В.Левски""-с.Крепча","2 530 104","12","39,29","12","23,63"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","ОУ ""Л.Каравелов""","2 540 103","37","57,14","36","40,33"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","ОУ ""Никола Вапцаров""","2 540 101","44","50,68","44","26,04"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","ОУ""Св.Кл.Охридски""","2 540 102","30","46,45","30","28,43"
"ТЪРГОВИЩЕ","ПОПОВО","С.ВОДИЦА","Основно училище ""Отец Паисий""","2 540 105","10","37,35","10","24,38"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАРАЕВО","ОУ""Св.св.Кирил и Методий""","2 540 107","13","62,23","13","36,79"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЛОМЦИ","ОУ ""Христо Ботев""","2 540 109","7","50","7","25"
"ТЪРГОВИЩЕ","ПОПОВО","С.САДИНА","ОУ ""Христо Ботев"" с.Садина","2 540 110","2","28","2","27,5"
"ТЪРГОВИЩЕ","ПОПОВО","С.СВЕТЛЕН","ОУ ""Антон Страшимиров""","2 540 111","8","26,06","9","20,08"
"ТЪРГОВИЩЕ","ПОПОВО","С.СЛАВЯНОВО","ОУ "" В. Левски ""","2 540 112","9","22,33","9","17,33"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","I СУ ""Свети Седмочисленици""","2 500 204","106","62,26","106","52,55"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","I ОУ ""Христо Ботев""","2 500 101","91","59,25","91","39,14"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","IIСУ ""Проф. Н. Маринов""","2 501 694","109","58,26","108","35,82"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","IVОУ""Ив.Вазов""","2 500 104","29","36,59","29","45,16"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","ІІІ ОУ "" П. Р. Славейков""","2 500 103","27","36,2","27","22,96"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","СУ ""Н. Симов""","2 500 203","13","29,62","13","29,54"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","СУУУС ""Свети Иван Рилски""","2 500 703","7","26,86","8","33,75"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","ІІ ОУ ""Н.Й.ВАПЦАРОВ""","2 500 102","8","11,88","8","13"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ВАРДУН","ОУ""Христо Ботев""","2 500 109","7","17,79","7","27,71"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ГОЛЯМО НОВО","ОУ ""Г. С. Раковски""","2 500 110","9","27,61","9","27,39"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ДРАГАНОВЕЦ","ОУ ""Св.Св.Кирил и Методий""-","2 500 111","2","12","2","19,5"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ДРАЛФА","ОУ Св. Св. Кирил и Методий","2 500 112","11","41,68","11","37,14"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ЛИЛЯК","ОУ ""Хр.Ботев""","2 500 114","7","21,79","7","10,29"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.МАКАРИОПОЛСКО","ОУ ""Христо Ботев""","2 500 115","5","53,9","5","32,35"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.НАДАРЕВО","ОУ ""Паисий  Хилендарски""","2 500 116","12","55,54","12","23,23"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПОДГОРИЦА","ОУ ""Отец Паисий""","2 500 118","7","19,14","7","22,43"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","ПМГ ""Иван Вазов""","2 602 019","26","80,17","26","73,24"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","ОУ ""Ал. Константинов""","2 602 004","95","60,06","94","33"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","ОУ  ""П.СЛАВЕЙКОВ""","2 602 006","90","57,48","90","34,8"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","СУ "" Любен Каравелов ""","2 602 018","58","55,47","57","35,16"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","СУ ""Васил Левски""","2 602 017","12","21,17","14","11,13"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","ОУ ""П.К.Яворов""","2 602 002","22","19,82","22","13,95"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","ОУ ""Св.Св.Кирил и Методий""","2 602 003","11","10,32","11","14,43"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.МЕРИЧЛЕРИ","ОУ ""Д. Н. Матевски""","2 602 011","12","24,46","13","13,77"
"ХАСКОВО","ДИМИТРОВГРАД","С.КРЕПОСТ","ОУ  ""ХРИСТО БОТЕВ""","2 602 008","10","35,95","10","16,18"
"ХАСКОВО","ДИМИТРОВГРАД","С.РАДИЕВО","ОУ ""Христо Смирненски""","2 602 014","10","39,15","10","19,15"
"ХАСКОВО","ДИМИТРОВГРАД","С.ЯБЪЛКОВО","ОУ ""Васил Левски""","2 602 016","14","29,36","14","19,05"
"ХАСКОВО","ИВАЙЛОВГРАД","ГР.ИВАЙЛОВГРАД","СУ ""Христо Ботев""","2 610 005","26","51,73","26","33,36"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БЕЛОПОЛЦИ","ОУ ""Свети Свети Кирил и Методи","2 610 004","10","24,7","9","20,08"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЖЕЛЕЗИНО","ОУ ""Св. св. Кирил и Методий""","2 610 002","4","56,13","4","13,75"
"ХАСКОВО","ИВАЙЛОВГРАД","С.СВИРАЧИ","ОУ ""Св.св.Кирил и Методий""","2 610 001","4","28","4","29,25"
"ХАСКОВО","ЛЮБИМЕЦ","ГР.ЛЮБИМЕЦ","СУ""Желязко Терпешев""","2 606 005","70","41,65","69","28,39"
"ХАСКОВО","ЛЮБИМЕЦ","С.МАЛКО ГРАДИЩЕ","ОУ ""Св. св. Кирил и Методий""","2 606 004","9","35","9","44,89"
"ХАСКОВО","МАДЖАРОВО","ГР.МАДЖАРОВО","СУ""Д.Маджаров""","2 608 001","15","44,37","15","27,48"
