"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Обединено училище ""Неофит Рилски""","2303825","53","19.43","55","23.73"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Начално училище ""Станислав Доспевски""","2308899","81","73.09","79","67.44"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Основно училище ""Митрополит Авксентий Велешки""","2308917","47","83.15","47","75.69"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Основно училище ""Христо Максимов""","2308924","14","65.57","14","58.46"
"СОФИЯ-ОБЛАСТ","САМОКОВ","С.ГОВЕДАРЦИ","Основно училище ""Димчо Дебелянов""","2300062","9","81.5","9","75.89"
"СОФИЯ-ОБЛАСТ","САМОКОВ","С.РАДУИЛ","Основно училище ""Христо Смирненски""","2309353","5","56.1","5","60.1"
"СОФИЯ-ОБЛАСТ","САМОКОВ","С.ЯРЛОВО","Основно училище "" Васил Левски""","2309606","9","37.72","9","63.22"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","Начално училище ""Д-р Петър Берон""","2304051","5","75.9","5","60.5"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","Средно училище ""Иван Вазов""","2308867","54","84.46","53","77.91"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.БОВ (ГАРА БОВ)","Основно училище ""Св.св.Кирил и Методий""","2309990","7","72.86","7","65.36"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ВЛАДО ТРИЧКОВ","Основно училище ""Елин Пелин""","2309928","3","69.83","3","71"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ИСКРЕЦ","Основно училище ""Свети Иван Рилски""","2308828","12","80.21","12","72.96"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ЛАКАТНИК(ГАРА ЛАКАТНИК)","Основно училище ""Христо Ботев""","2309111","5","67.3","5","56.9"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.РЕБРОВО","Основно училище ""Д-р Петър Берон""","2309912","14","67.07","14","64.79"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.СВИДНЯ","Основно училище ""Отец Паисий""","2300028","2","46.5","2","49"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ЦЕРОВО","Основно училище ""Васил Левски""","2302003","9","72.94","9","73.94"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","Средно училище Св.Св. Кирил и Методий""","2306517","48","72.33","47","70.57"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","С.АЛДОМИРОВЦИ","Обединено Училище ""Иван Вазов""","2306518","9","67.83","9","61.78"
"СОФИЯ-ОБЛАСТ","ЧАВДАР","С.ЧАВДАР","Основно училище ""Св. Св. Кирил и Методий""","2309499","11","66.77","11","56.05"
"СОФИЯ-ОБЛАСТ","ЧЕЛОПЕЧ","С.ЧЕЛОПЕЧ","Основно училище ""Св. Св. Кирил и Методий""","2307223","32","85.69","31","83.6"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.БРАТЯ ДАСКАЛОВИ","Средно училище ""Христо Ботев""","2403098","7","57.21","7","53.29"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ГРАНИТ","Основно училище ""Пейо Крачолов Яворов""","2403099","8","25.38","8","29.81"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.МИРОВО","Основно училище ""Д-р Петър Берон""","2403100","4","51","5","72.8"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ОРИЗОВО","Основно училище ""Христо Ботев""","2403102","14","33.79","17","28.71"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ПАРТИЗАНИН","Основно училище ""Георги Сава Раковски""","2403103","7","47.14","7","60.64"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ЧЕРНА ГОРА","Основно училище ""Свети свети Кирил и Методий""","2403105","16","38","15","36.3"
"СТАРА ЗАГОРА","ГУРКОВО","ГР.ГУРКОВО","Средно училище ""Христо Смирненски""","2406129","31","46.29","30","50.57"
"СТАРА ЗАГОРА","ГУРКОВО","С.ПАНИЧЕРЕВО","Основно училище ""Св.Св. Кирил и Методий""","2406130","16","36.53","14","59.64"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Средно училище ""Васил Левски""","2404107","32","56.89","32","51.56"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Първо основно училище ""Свети Паисий Хилендарски""","2404109","13","53.69","13","51.19"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Второ основно училище"" Христо Ботев""","2404110","21","67.12","21","64.62"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","С.ОБРУЧИЩЕ","Основно училище ""Свети Свети Кирил и Методий""","2404113","3","51.67","3","48"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Средно училище ""Екзарх Антим I""","2400264","67","82.99","66","74.25"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Кулата""","2400271","53","78.58","53","75.29"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Георги Кирков""","2400272","68","81.82","69","75.91"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Свети Паисий Хилендарски""","2400273","49","76.28","49","74.81"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОСНОВНО УЧИЛИЩЕ ""МАТИ БОЛГАРИЯ""","2400274","80","82.79","80","82.43"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Чудомир""","2400275","57","54.61","57","48.93"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Никола Йонков Вапцаров""","2400276","92","82.08","92","76.85"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Антон Страшимиров""","2400277","43","33.3","44","38.59"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.ШИПКА","Основно училище ""Свети свети Кирил и Методий""","2400289","6","70","6","81.42"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.БУЗОВГРАД","Основно училище ""Васил Левски""","2400278","1","51","1","96"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ГОРНО ЧЕРКОВИЩЕ","Основно училище""Свети Климент Охридски""","2400279","9","56.44","10","52.95"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ЕНИНА","Основно училище ""Христо Ботев""","2400280","12","71.08","12","77.75"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КОПРИНКА","Основно училище ""Кирил и Методий""","2400281","8","48.69","8","58.5"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КРЪН","Основно училище ""Свети Климент Охридски""","2400282","9","45.56","9","51.56"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КЪНЧЕВО","Основно училище Свети Свети Кирил и Методий""","2400283","5","42.1","5","42.2"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ОВОЩНИК","Основно училище ""Д-р Петър Берон""","2400284","7","46.21","7","70.64"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.РЪЖЕНА","Обединено училище ""Свети Свети Кирил и Методий""","2400286","7","38.64","7","57.86"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ХАДЖИДИМИТРОВО","Основно училище Свети Паисий Хилендарски","2400287","13","29.92","13","35.88"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ШЕЙНОВО","Основно училище ""Д-р Петър Берон""","2400288","4","18.38","4","25.5"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","Основно училище ""Христо Ботев""","2405116","20","43.65","21","50.19"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ВЕТРЕН","Основно училище ""Свети свети Кирил и Методий""","2405118","10","37.65","10","54"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ДЪБОВО","Основно училище ""Св.св.Кирил и Методий""","2405119","10","59.3","10","66.35"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЗИМНИЦА","Начално училище ,,Свeти Паисий Хилендарски""","2405123","9","39.22","8","65.38"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ТУЛОВО","Основно училище ""Христо Смирненски""","2405120","5","42.8","5","49.2"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЯГОДА","Основно училище ""Христо Ботев""","2405122","6","52.42","6","54.83"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","Основно училище ""Свети свети Кирил и Методий""","2407133","44","38.91","42","43.33"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.ЕДРЕВО","Начално училище ""Васил Левски""","2407134","11","51.55","11","62.36"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.ЕЛХОВО","Начално училище ""Братя Жекови""","2407135","2","59.25","2","55"
"СТАРА ЗАГОРА","ОПАН","С.ОПАН","Средно училище ""Христо Ботев""","2400837","8","50.69","8","54.25"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","Средно училище ""Христо Ботев""","2409139","19","58.95","19","53.03"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.АЛЕКСАНДРОВО","Основно училище ""Христо Ботев""","2409141","11","31.23","11","47.27"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГАБАРЕВО","Основно училище ""Никола Йонков Вапцаров""","2409142","4","50.5","4","51.5"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГОРНО САХРАНЕ","Основно училище ""Васил Левски""","2409143","11","18.68","11","21.64"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.МАНОЛОВО","Основно училище ""Георги Бенковски""","2409145","5","30","6","34.75"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ОСЕТЕНОВО","Основно училище ""Христо Ботев""","2409146","7","24.07","7","37"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.СКОБЕЛЕВО","Основно училище""Генерал Скобелев""","2409147","8","35.38","8","49.44"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪЖА","Основно училище ""Просвета""","2409148","5","28","6","45.5"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪРНИЧЕНИ","Основно училище ""Свети Паисий Хилендарски""","2409149","7","46.5","7","65.93"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Средно училище ""Гео Милев""","2401052","56","64.38","57","54.06"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Първо основно училище ""Свети Климент Охридски""","2401054","10","44.3","11","45.18"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Второ основно училище ""Свети Паисий Хилендарски""","2401055","41","72.6","41","68.62"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОЛАРОВО","Основно училище ""Поп Минчо""","2401058","12","32.71","12","44.46"
"СТАРА ЗАГОРА","РАДНЕВО","С.СЪРНЕВО","Основно училище ""Свети свети Кирил и Методий""","2401060","14","40.39","14","49.96"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Железник""","2400014","87","79.59","86","75.78"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Васил Левски""","2400104","55","85.13","55","78.1"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Христо Смирненски""","2400105","33","44.44","32","53.67"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Максим Горки""","2400106","53","86.55","53","83.53"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Иван Вазов""","2400107","98","85.92","97","79.73"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училище ""Георги Райчев""","2400109","38","64.83","38","62.18"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Второ основно училище ""П.Р.Славейков""","2400123","117","86.13","117","81.57"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училише ""Кольо Ганчев""","2400124","24","54.77","23","57.59"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училище ""КИРИЛ ХРИСТОВ ""","2400125","103","87.56","102","81.52"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Пето основно училище "" Митьо Станев ""","2400126","117","88.28","116","83.84"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училище ""Самара""","2400129","6","69.92","6","67.42"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","IX ОУ ""Веселин Ханчев""","2400130","70","79.85","70","74.44"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Единадесето основно училище ""Николай Лилиев""","2400132","32","76.97","32","74.25"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Дванадесето основно училище ""Стефан Караджа""","2400133","19","19.21","18","31.69"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Тринадесето основно училище ""Свети Паисий Хилендарски""","2400134","54","81.67","54","76.74"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Начално училище ""Димитър Благоев""","2400146","53","91.19","53","98.39"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Начално училище ""Зора""","2400147","16","46.72","16","66.56"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Частно основно училище ""Елин Пелин""","2400167","30","86.35","30","90.02"
