Област;Община;Населено място;Код;Училище;Явили се БЕЛ;Ср. успех в точки БЕЛ;Явили се MAT;Ср. успех в точки MAT
СИЛИСТРА;ГЛАВИНИЦА;ГР.ГЛАВИНИЦА;1900201;СУ Васил Левски;34;38.65;34;23.42
СИЛИСТРА;ГЛАВИНИЦА;С.ЗАФИРОВО;1900202;ОбУ Иван Вазов;12;16.42;12;18.90
СИЛИСТРА;ГЛАВИНИЦА;С.СОКОЛ;1900206;ОУ Св.Св.Кирил и Методий;7;23.71;7;18.93
СИЛИСТРА;ГЛАВИНИЦА;С.СТЕФАН КАРАДЖА;1900207;ОУ Отец Паисий;3;33.83;3;36.08
СИЛИСТРА;ДУЛОВО;ГР.ДУЛОВО;1900301;СУ Васил Левски;49;41.76;49;31.64
СИЛИСТРА;ДУЛОВО;С.ОКОРШ;1900302;СУ Йордан Йовков;20;32.00;20;19.05
СИЛИСТРА;ДУЛОВО;С.ПАИСИЕВО;1900303;СУ Христо Ботев;14;32.36;14;29.95
СИЛИСТРА;ДУЛОВО;С.СЕКУЛОВО;1900304;ОУ Св.Св.Кирил и Методий;14;29.32;14;30.54
СИЛИСТРА;ДУЛОВО;С.ПРАВДА;1900309;ОУ Св. св. Кирил и Методий;14;32.39;14;25.05
СИЛИСТРА;ДУЛОВО;С.ЧЕРНИК;1900311;ОУ Св.Св.Кирил и Методий;17;24.71;17;28.50
СИЛИСТРА;ДУЛОВО;С.ЧЕРНОЛИК;1900312;ОУ Д-р Петър Берон;16;20.91;16;21.89
СИЛИСТРА;ДУЛОВО;С.ЯРЕБИЦА;1900313;ОУ Васил Левски;15;43.10;15;26.17
СИЛИСТРА;ДУЛОВО;ГР.ДУЛОВО;1900314;ОУ Христо Смирненски;59;40.03;60;25.36
СИЛИСТРА;КАЙНАРДЖА;С.ГОЛЕШ;1900401;ОУ Васил Априлов;31;15.74;31;14.89
СИЛИСТРА;КАЙНАРДЖА;С.КАЙНАРДЖА;1900403;ОУ Черноризец Храбър;18;18.86;18;17.38
СИЛИСТРА;КАЙНАРДЖА;С.СРЕДИЩЕ;1900404;ОУ Цанко Церковски;19;25.82;19;18.28
СИЛИСТРА;СИЛИСТРА;ГР.СИЛИСТРА;1900502;СУ Никола Й.Вапцаров;53;55.15;53;26.33
СИЛИСТРА;СИЛИСТРА;ГР.СИЛИСТРА;1900503;ПМГ Св.Климент Охридски;29;68.10;29;54.96
СИЛИСТРА;СИЛИСТРА;ГР.СИЛИСТРА;1900511;ОУ Отец Паисий;44;63.33;44;36.03
СИЛИСТРА;СИЛИСТРА;ГР.СИЛИСТРА;1900512;ОУ Св.св.Кирил и Методий;46;51.29;46;27.02
СИЛИСТРА;СИЛИСТРА;ГР.СИЛИСТРА;1900514;ОУ Иван Вазов;73;62.12;73;33.88
СИЛИСТРА;СИЛИСТРА;С.БРАДВАРИ;1900516;ОУ Св.св.Кирил и Методий;1;49.50;1;24.00
СИЛИСТРА;СИЛИСТРА;С.ПРОФЕСОР ИШИРКОВО;1900517;ОбУ Св. Климент Охридски;15;11.80;13;12.73
СИЛИСТРА;СИЛИСТРА;С.КАЛИПЕТРОВО;1900518;ОУ Св.Св.Кирил и Методий;3;17.67;2;21.50
СИЛИСТРА;СИЛИСТРА;ГР.СИЛИСТРА;1900528;СпУ Дръстър;28;34.80;29;18.96
СИЛИСТРА;СИТОВО;С.ДОБРОТИЦА;1900601;ОУ Отец Паисий;11;12.86;11;14.82
СИЛИСТРА;СИТОВО;С.ИСКРА;1900602;ОУ Стефан Караджа;10;26.90;10;17.28
СИЛИСТРА;СИТОВО;С.СИТОВО;1900604;ОУ Георги С.Раковски;2;64.75;2;28.50
СИЛИСТРА;ТУТРАКАН;ГР.ТУТРАКАН;1900701;СУ Йордан Йовков;33;48.80;33;27.98
СИЛИСТРА;ТУТРАКАН;ГР.ТУТРАКАН;1900702;СУ Христо Ботев;49;42.22;49;25.85
СИЛИСТРА;ТУТРАКАН;С.ВАРНЕНЦИ;1900705;СПИ Христо Ботев;7;7.29;7;10.29
СИЛИСТРА;ТУТРАКАН;С.ЦАР САМУИЛ;1900706;ОУ Стефан Караджа;3;44.17;3;23.83
СИЛИСТРА;ТУТРАКАН;С.НОВА ЧЕРНА;1900714;ОУ Св. Св. Кирил и Методий;10;24.70;10;22.10
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000105;СУ Х.М.Пашов;30;15.72;33;11.86
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000106;ОУ Христо Ботев;91;61.88;91;43.58
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000107;ОУ Д-р Ив. Селимински;101;70.01;101;47.62
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000108;ОУ Д.Петров;27;52.70;27;29.46
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000109;СУ Пейо Яворов;101;50.78;101;27.26
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000110;ОУ Бр.Миладинови;88;11.07;97;13.16
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000111;ОУ П.Хитов;18;39.08;18;22.76
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000112;ОУ Юрий Гагарин;39;14.17;39;13.64
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000113;ОУ Св.св.Кирил и Методий;24;49.94;24;36.19
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000114;СУ - Йордан Йовков;25;56.72;25;31.55
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000115;СУ К. Константинов;124;54.29;124;33.57
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000116;ОУ Елисавета Багряна;101;56.54;101;32.94
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000126;ППМГ Добри Чинтулов;54;82.14;54;71.02
СЛИВЕН;СЛИВЕН;ГР.СЛИВЕН;2000128;СУ Димитър Рохов;33;36.18;34;17.74
СЛИВЕН;СЛИВЕН;С.БЯЛА;2000131;ОУ Хаджи Димитър;4;29.38;4;19.13
СЛИВЕН;СЛИВЕН;С.БЛАТЕЦ;2000132;ОУ Св.Климент Охридски Блатец;17;22.29;16;37.81
СЛИВЕН;СЛИВЕН;С.ГАВРАИЛОВО;2000136;ОУ Н. Геров;30;22.35;30;15.67
СЛИВЕН;СЛИВЕН;С.ЖЕЛЮ ВОЙВОДА;2000138;ОУ Д-р Петър Берон;10;22.10;11;19.64
СЛИВЕН;СЛИВЕН;С.ЗЛАТИ ВОЙВОДА;2000139;ОУ Братя Миладинови;13;35.04;14;28.07
СЛИВЕН;СЛИВЕН;ГР.КЕРМЕН;2000140;ОУ Христо Смирненски;15;17.77;14;16.88
СЛИВЕН;СЛИВЕН;С.КАМЕН;2000141;ОУ Св. Св. Кирил и Методий;16;13.09;15;11.27
СЛИВЕН;СЛИВЕН;С.КРУШАРЕ;2000142;ОУ Ч. Храбър;17;22.74;17;12.04
СЛИВЕН;СЛИВЕН;С.СОТИРЯ;2000146;ОУ Св.Паисий Хилендарски;30;23.48;31;37.97
СЛИВЕН;СЛИВЕН;С.САМУИЛОВО;2000147;ОУ Хр. Ботев;24;24.71;24;27.39
СЛИВЕН;СЛИВЕН;С.СТАРА РЕКА;2000148;ОУ Васил Левски;13;33.12;13;19.65
СЛИВЕН;СЛИВЕН;С.СЕЛИМИНОВО;2000149;ОУ Х.Димитър;16;18.88;15;17.47
СЛИВЕН;СЛИВЕН;С.ТОПОЛЧАНЕ;2000150;ОУ Св. П. Хилендарски;40;19.41;40;22.86
СЛИВЕН;КОТЕЛ;ГР.КОТЕЛ;2000201;СУ Г.С.Раковски – Котел;21;36.29;21;20.37
СЛИВЕН;КОТЕЛ;С.СТРЕЛЦИ;2000204;ОУ Димитър Камбуров;2;39.50;2;33.63
СЛИВЕН;КОТЕЛ;С.ТИЧА;2000205;ОУ Христо Ботев;9;25.39;9;17.78
СЛИВЕН;КОТЕЛ;С.ГРАДЕЦ;2000206;ОУ Кап. П. Пармаков;42;14.92;43;14.11
СЛИВЕН;КОТЕЛ;С.КИПИЛОВО;2000208;ОУ Св. св. Кирил и Методий;3;14.67;5;14.70
СЛИВЕН;КОТЕЛ;С.МОКРЕН;2000209;ОУ Христо Ботев;9;15.00;9;11.67
СЛИВЕН;КОТЕЛ;С.ПЪДАРЕВО;2000212;ОУ Георги Раковски;6;9.33;6;11.92
СЛИВЕН;КОТЕЛ;С.ФИЛАРЕТОВО;2000213;ОУ Д-р Петър Берон;3;51.83;3;53.75
СЛИВЕН;КОТЕЛ;С.ЯБЛАНОВО;2000214;ОУ Н. Вапцаров;34;46.04;34;31.84
СЛИВЕН;НОВА ЗАГОРА;ГР.НОВА ЗАГОРА;2000303;ОУ Хр. Смирненски;20;20.83;21;27.86
СЛИВЕН;НОВА ЗАГОРА;ГР.НОВА ЗАГОРА;2000304;СУ Иван Вазов;35;24.17;35;18.86
СЛИВЕН;НОВА ЗАГОРА;ГР.НОВА ЗАГОРА;2000305;СУ Христо Ботев;120;54.89;118;36.82
СЛИВЕН;НОВА ЗАГОРА;С.БАНЯ;2000310;ОУ Злати Терзиев;9;27.33;10;23.80
СЛИВЕН;НОВА ЗАГОРА;С.КОНЬОВО;2000314;ОУ Св.св.Кирил и Методий;5;7.60;5;13.80
СЛИВЕН;НОВА ЗАГОРА;С.КОРТЕН;2000315;ОУ П. Р. Славейков;19;20.08;19;27.84
СЛИВЕН;НОВА ЗАГОРА;С.ЛЮБЕНОВА МАХАЛА;2000316;ОУ Иларион Макариополски;1;3.00;1;10.00
СЛИВЕН;НОВА ЗАГОРА;С.СТОИЛ ВОЙВОДА;2000321;ОУ – Св.Паисий Хилендарски;16;13.31;17;13.12
СЛИВЕН;НОВА ЗАГОРА;С.СЪДИЕВО;2000322;ОУ Христо Ботев;10;6.90;9;19.89
СЛИВЕН;ТВЪРДИЦА;ГР.ТВЪРДИЦА;2000402;СУ Неофит Рилски;43;43.38;44;29.20
СЛИВЕН;ТВЪРДИЦА;С.БЯЛА ПАЛАНКА;2000405;ОУ Никола Й. Вапцаров;8;42.56;8;21.97
СЛИВЕН;ТВЪРДИЦА;С.СБОРИЩЕ;2000407;ОУ Никола Прокопиев;14;11.89;14;19.50
СЛИВЕН;ТВЪРДИЦА;ГР.ШИВАЧЕВО;2000408;СУ Г. Каравелов;33;28.83;35;24.73
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2100103;CУ Св. Св. Кирил и Методий;64;54.71;65;35.76
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2100104;ОУ Юрий Гагарин;15;48.97;15;25.93
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2100105;СУ Отец Паисий;28;60.41;28;41.03
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2100107;ОУ Проф. д-р Асен Златаров;51;56.19;51;34.31
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2100109;ОУ Стою Шишков;30;54.37;30;29.17
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2100110;ОУ Иван Вазов;77;65.62;77;42.78
СМОЛЯН;СМОЛЯН;С.АРДА;2100119;ОУ Св.Св.Кирил и Методий;1;67.00;1;32.00
СМОЛЯН;СМОЛЯН;С.МОМЧИЛОВЦИ;2100122;ОУ Св. Св. Кирил и Методий;10;57.80;10;41.48
СМОЛЯН;СМОЛЯН;С.СМИЛЯН;2100124;ОУ Св.Св.Кирил и Методий;19;53.87;19;30.79
СМОЛЯН;СМОЛЯН;С.ТЪРЪН;2100125;ОУ Стою Шишков;10;59.10;10;40.35
СМОЛЯН;СМОЛЯН;С.ШИРОКА ЛЪКА;2100128;ОУ Н.Й.Вапцаров;1;61.50;1;39.00
СМОЛЯН;БАНИТЕ;С.БАНИТЕ;2100201;СУ ХРИСТО БОТЕВ;16;60.91;16;48.28
СМОЛЯН;БАНИТЕ;С.ДАВИДКОВО;2100203;Оу Св.Св.Кирил и Методий;4;71.13;4;62.63
СМОЛЯН;БОРИНО;С.БОРИНО;2100301;СУ-Борино;16;60.84;16;51.59
СМОЛЯН;БОРИНО;С.ЯГОДИНА;2100303;ОУ -Ягодина;1;52.00;1;12.25
СМОЛЯН;ДЕВИН;ГР.ДЕВИН;2100401;СУ Христо Ботев;52;63.82;52;34.98
СМОЛЯН;ДЕВИН;С.ГРОХОТНО;2100405;ОУ Гео Милев;6;52.92;6;24.33
СМОЛЯН;ДЕВИН;С.ГЬОВРЕН;2100406;ОУ П.Кр.Яворов;12;54.29;12;39.54
СМОЛЯН;ДЕВИН;С.ЛЯСКОВО;2100407;ОУ Хр.Ботев;4;61.38;4;34.75
СМОЛЯН;ДЕВИН;ГР.ДЕВИН;2100409;ОУ Св.Св.Кирил и Методий;7;46.21;7;32.75
СМОЛЯН;ДЕВИН;С.ТРИГРАД;2100413;ОУ Иван Вазов;1;64.50;1;34.25
СМОЛЯН;НЕДЕЛИНО;ГР.НЕДЕЛИНО;2100501;СУ Неделино;37;62.80;36;46.30
СМОЛЯН;ЗЛАТОГРАД;С.СТАРЦЕВО;2100602;СУ Св. Княз Борис І;10;58.70;10;38.40
СМОЛЯН;ЗЛАТОГРАД;С.ДОЛЕН;2100605;ОУ Св.Св.Кирил и Методий;8;52.63;8;27.47
СМОЛЯН;ЗЛАТОГРАД;ГР.ЗЛАТОГРАД;2100606;ОУ В. Левски гр.Златоград;32;67.22;32;42.41
СМОЛЯН;ЗЛАТОГРАД;С.ЕРМА РЕКА;2100607;ОУ В.Левски;4;54.13;4;52.69
СМОЛЯН;МАДАН;ГР.МАДАН;2100701;СУ Отец Паисий;54;54.85;54;31.16
СМОЛЯН;МАДАН;ГР.МАДАН;2100704;ОУ Н.Й.Вапцаров;10;52.50;10;18.95
СМОЛЯН;МАДАН;С.БОРОВИНА;2100706;ОУ В.Левски;3;37.50;3;29.92
СМОЛЯН;МАДАН;С.БУКОВА ПОЛЯНА;2100708;ОУ Христо Ботев;1;19.00;1;11.00
СМОЛЯН;МАДАН;С.СРЕДНОГОРЦИ;2100709;ОУ П.Р.СЛАВЕЙКОВ;11;53.55;11;37.02
СМОЛЯН;РУДОЗЕМ;ГР.РУДОЗЕМ;2100801;СУ Св. св. Кирил и Методий;40;61.20;40;39.29
СМОЛЯН;РУДОЗЕМ;С.ЧЕПИНЦИ;2100802;СУ Христо Ботев;23;46.41;22;32.95
СМОЛЯН;РУДОЗЕМ;С.ЕЛХОВЕЦ;2100804;ОУ Христо Ботев;12;59.04;12;37.69
СМОЛЯН;ЧЕПЕЛАРЕ;ГР.ЧЕПЕЛАРЕ;2100901;СУ Васил Дечев;35;40.66;35;27.31
СМОЛЯН;ЧЕПЕЛАРЕ;С.ЗАБЪРДО;2100905;ОУ Бачо Киро;2;73.00;2;50.75
СМОЛЯН;ЧЕПЕЛАРЕ;С.ПАВЕЛСКО;2100907;ОУ Цар Симеон I;5;59.20;5;30.55
СМОЛЯН;ЧЕПЕЛАРЕ;ГР.ЧЕПЕЛАРЕ;2100920;СУ Олимпийски надежди;6;26.08;6;12.67
СМОЛЯН;ДОСПАТ;ГР.ДОСПАТ;2101001;СУ – ДОСПАТ;15;63.97;15;41.57
СМОЛЯН;ДОСПАТ;С.ЗМЕИЦА;2101003;ОУ Васил Левски;9;37.83;9;28.25
СМОЛЯН;ДОСПАТ;С.КЪСАК;2101004;ОУ Христо Ботев;7;49.29;7;46.50
СМОЛЯН;ДОСПАТ;С.БАРУТИН;2101005;ОУ Н. Вапцаров;6;62.00;6;44.50
СМОЛЯН;ДОСПАТ;С.ЛЮБЧА;2101007;ОУ Христо Ботев;5;65.10;5;69.65
СМОЛЯН;ДОСПАТ;С.ЦРЪНЧА;2101008;ОУ Н. Й. Вапцаров;4;39.38;4;23.44
СМОЛЯН;ДОСПАТ;С.БРЪЩЕН;2101009;ОУ Яне Сандански;4;56.00;4;48.38
СМОЛЯН;ЗЛАТОГРАД;ГР.ЗЛАТОГРАД;2103232;С У АНТИМ І;14;65.50;14;56.30
СМОЛЯН;СМОЛЯН;ГР.СМОЛЯН;2103321;ППМГ Васил Левски;27;67.81;27;64.56
СМОЛЯН;МАДАН;С.ВЪРБИНА;2103341;СУ Св. Св. Кирил и Методий;10;59.25;10;34.85
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2200015;ЧОУ ПРОФ. Д-Р ВАСИЛ ЗЛАТАРСКИ;15;70.17;15;57.03
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.БАНКЯ;2201078;78. СУ Христо Смирненски;75;64.89;75;33.80
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2201515;ЧСУ Цар Симеон Велики;10;67.00;10;57.15
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202002;2. СУ Акад.Емилиян Станев;140;73.12;139;48.59
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202005;5 ОУ Ив. Вазов;57;61.59;57;45.38
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202026;26 СУ Йордан Йовков;38;57.22;37;34.84
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202050;50 ОУ Васил Левски;31;61.65;31;45.70
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202052;52 ОУ;47;68.09;47;50.68
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202064;64 ОУ;34;67.25;34;48.78
СОФИЯ-ГРАД;СТОЛИЧНА;С.ВЛАДАЯ;2202086;86 ОУ;13;54.08;13;30.19
СОФИЯ-ГРАД;СТОЛИЧНА;С.МЪРЧАЕВО;2202152;152 ОУ;9;51.61;9;38.19
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202534;ЧПСОУ Свети Наум;5;65.70;5;45.15
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202535;ЧСОУ РЬОРИХ;9;67.94;9;47.44
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202536;ЧСЕУ Британика;24;64.50;24;51.81
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202537;ЧОУ Света София;71;89.23;71;89.90
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202574;ЧСУ Свети Георги;28;65.79;28;52.74
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202612;СУУУС Проф. д-р Дечо Денев;10;18.20;10;22.50
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202620;ЧСУ Проф. Николай Райнов;6;55.83;6;44.04
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2202704;ЧСУ Евлоги и Христо Георгиеви;3;74.67;3;60.17
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203061;61 ОУ Св. Св. Кирил и Методий;65;65.35;65;39.24
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203062;62 ОУ Хр. Ботев;15;48.13;15;22.95
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203070;70-о ОУ;14;15.68;14;13.82
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203074;74 СУ Гоце Делчев;87;59.74;88;37.77
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203140;140. СУ Иван Богоров;59;46.70;57;28.86
СОФИЯ-ГРАД;СТОЛИЧНА;С.ВОЛУЯК;2203146;146 ОУ;19;54.32;19;32.43
СОФИЯ-ГРАД;СТОЛИЧНА;С.МРАМОР;2203175;175 ОУ;23;50.35;23;33.37
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203603;СУ за ученици с нарушено зрение;7;41.57;6;24.50
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2203720;ЧСУ Дружба – София;27;60.78;27;46.53
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204018;18 СУ Уилям Гладстон;188;73.21;189;56.26
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204030;30 СУ Братя Миладинови;62;59.07;62;37.23
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204032;32.СУИЧЕ Св. Климент Охридски;192;79.44;192;63.02
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204046;46 ОУ К. Фотинов;36;45.04;36;25.91
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204067;67 ОУ Васил Друмев;41;10.73;40;11.20
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204076;76. ОУ;13;46.88;13;25.58
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204134;134. СУ Д. Дебелянов;75;74.68;75;62.90
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204136;136 ОУ Любен Каравелов;45;15.66;42;15.02
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204549;ЧПГ ВЕДА;27;80.39;27;73.34
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204595;ЧОУ Светлина;2;72.75;2;41.00
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2204674;ЧОУ Езиков свят;4;54.13;4;19.00
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2205011;11 ОУ Св. Пимен Зографски;47;67.93;47;50.73
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2205105;105. СУ Атанас Далчев;113;71.88;113;55.95
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2205119;119 СУ Академик М. Арнаудов;161;74.34;161;61.40
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2205521;ЧОУ Св. Климент Охридски;8;82.88;8;84.78
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2206003;3 СУ Марин Дринов;12;32.46;11;17.05
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2206043;43 ОУ Христо Смирненски;77;63.00;77;38.81
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2206045;45 ОУ;113;67.54;113;51.96
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2206113;113 СУ Сава Филаретов;14;12.75;14;15.79
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207004;4 ОУ;91;63.41;91;45.10
СОФИЯ-ГРАД;СТОЛИЧНА;С.БУСМАНЦИ;2207065;65 ОУ;7;31.07;7;22.75
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207068;68 СУ Акад.Никола Обрешков;43;54.80;43;32.04
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207069;69 СУ Д. Маринов;32;50.16;33;26.45
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207089;89 ОУ Д-р Христо Стамболски;15;13.40;15;13.10
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207108;108 СУ Н.Беловеждов;51;55.27;51;33.57
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207150;150-то ОУ Цар Симеон Първи;56;62.48;56;44.95
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2207163;163 ОУ;50;69.96;50;53.78
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208017;17 СУ Дамян Груев;121;63.36;121;42.64
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208028;28 СУ А. Константинов;55;50.79;55;30.87
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208057;57 ССУ Св. Н. Охридски;39;35.83;37;19.19
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208075;75 ОУ Т.Каблешков;79;11.82;76;12.37
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208092;92 ОУ Димитър Талев;46;61.72;46;41.60
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208123;123 СУ Стефан Стамболов;42;34.45;42;18.49
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208135;135 СУ;41;53.60;41;30.04
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208147;147 ОУ;11;8.82;11;10.91
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2208526;ЧСОУ Орфей;2;62.25;2;51.50
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2209019;19 СУ Елин Пелин;122;73.45;122;64.14
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2209025;25 ОУ;56;67.54;56;49.46
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2209034;34 ОУ Стою Шишков;81;68.59;81;52.63
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2209036;36 СУ Максим Горки;89;70.20;89;52.53
