"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 108","СПОРТНО УЧИЛИЩЕ ""ТОДОР КАБЛЕШКОВ""","27","3,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,43","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,43","28","3,37"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 014","СРЕДНО УЧИЛИЩЕ ""ЖЕЛЕЗНИК""","20","3,57","0","0,00","1","3,00","0","0,00","3","3,81","0","0,00","2","4,42","13","3,77","2","3,97","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,82","41","3,70"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 104","СРЕДНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""","41","4,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","4,29","24","3,88","8","4,82","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","41","4,15","82","4,07"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 106","Средно училище ""Максим Горки""","79","4,81","0","0,00","2","3,68","0","0,00","0","0,00","0","0,00","3","4,49","12","4,53","42","4,94","12","4,93","0","0,00","8","5,06","0","0,00","0","0,00","79","4,84","158","4,82"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 107","Средно училище  ""Иван Вазов""","19","3,87","0","0,00","0","0,00","0","0,00","2","3,68","0","0,00","11","4,03","4","3,59","3","4,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","3,98","39","3,93"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 110","Вечерно средно училище ""Захари Стоянов""","40","3,48","1","3,95","0","0,00","0","0,00","10","3,13","0","0,00","6","3,51","19","3,75","5","3,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","41","3,56","81","3,52"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 174","Средно училище ""Христо Ботев""","0","0,00","0","0,00","0","0,00","0","0,00","1","2,84","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,84","1","2,84"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","С.КИРИЛОВО","2 400 161","Частно средно училище ""Нов век""","5","3,99","0","0,00","0","0,00","0","0,00","2","3,09","0","0,00","0","0,00","0","0,00","3","4,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,87","10","3,93"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","2 401 179","Професионална  гимназия по  селско стопанство","36","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,41","2","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","4,03","42","3,38"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","2 401 178","Средно училище  ""Пейо Крачолов Яворов""","54","4,12","7","4,00","6","4,05","0","0,00","0","0,00","0","0,00","6","5,39","28","4,41","6","5,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","53","4,57","107","4,34"
"ТЪРГОВИЩЕ","АНТОНОВО","ГР.АНТОНОВО","2 500 201","Средно училище  ""Свети Свети Кирил и Методий""","9","4,52","0","0,00","0","0,00","0","0,00","9","4,99","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","4,99","18","4,75"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","2 520 601","Професионална гимназия  по транспорт и лека промишленост","54","3,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","3,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","3,50","76","3,23"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","2 520 401","Профилирана гимназия ""Симеон Велчев""","50","3,94","0","0,00","4","3,65","1","6,00","1","3,04","0","0,00","3","5,04","37","5,22","4","5,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","50","5,07","100","4,50"
"ТЪРГОВИЩЕ","ОПАКА","ГР.ОПАКА","2 530 201","Средно училище ""Васил Левски""","24","4,00","0","0,00","0","0,00","0","0,00","7","4,71","0","0,00","0","0,00","13","4,78","4","4,85","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","24","4,77","48","4,38"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","2 540 601","Професионална гимназия по техника и лека промишленост","13","3,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,34"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","2 540 602","Професионална гимназия  по селско стопанство ""Никола Пушкаров""","81","3,62","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,07","82","3,64"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","2 540 401","Профилирана гимназия ""Христо Ботев""","74","4,73","11","5,15","4","5,14","3","3,77","8","5,32","0","0,00","2","4,55","22","5,54","23","5,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","73","5,27","147","5,00"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 703","Специално училище за ученици с увреден слух ""Свети Иван Рилски""","3","3,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,01"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 601","Професионална гимназия по икономическа информатика "" Джон Атанасов ""","71","3,75","0","0,00","1","3,18","0","0,00","1","2,75","0","0,00","0","0,00","3","4,03","7","4,71","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","4,25","83","3,82"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 602","Професионална техническа гимназия ""Цар Симеон Велики""","44","3,58","1","4,67","0","0,00","0","0,00","7","3,98","0","0,00","1","4,43","15","3,51","5","4,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","29","3,91","73","3,71"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 603","Професионална гимназия  по електротехника и строителство","12","3,10","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,10"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 604","Професионална гимназия по туризъм и  хранително-вкусови технологии ""Алеко Константинов""","30","3,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,73","14","3,45","0","0,00","1","4,76","0","0,00","0","0,00","0","0,00","0","0,00","16","3,55","46","3,43"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 605","Професионална гимназия  по земеделие","10","3,25","0","0,00","0","0,00","0","0,00","1","3,81","0","0,00","1","3,10","1","3,14","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,35","13","3,27"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 203","Спортно училище "" Никола Симов""","13","3,08","0","0,00","0","0,00","0","0,00","1","2,40","0","0,00","0","0,00","11","3,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,48","25","3,27"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 500 204","Първо средно  училище ""Свети Седмочисленици""","68","4,87","11","5,13","0","0,00","0","0,00","3","5,13","0","0,00","8","5,52","16","5,09","30","5,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","68","5,20","136","5,04"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","2 501 694","Второ средно училище ""Професор Никола Маринов""","73","4,46","6","4,35","9","4,52","0","0,00","0","0,00","0","0,00","5","4,53","21","4,32","32","5,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","73","4,76","146","4,61"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","2 602 023","Професионална гимназия ""Проф. д-р Асен Златаров""","31","3,33","0","0,00","0","0,00","0","0,00","5","3,00","0","0,00","0","0,00","10","3,27","2","4,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,29","48","3,31"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","2 602 019","Природо-математическа гимназия със засилено изучаване на чужди езици ""Иван Вазов""","68","4,64","5","4,18","2","5,05","1","4,49","7","4,13","0","0,00","4","4,43","14","5,07","34","5,27","1","3,18","0","0,00","0","0,00","0","0,00","0","0,00","68","4,93","136","4,79"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","2 602 020","ПРОФИЛИРАНА ЕЗИКОВА ГИМНАЗИЯ  ""Д-р Иван Богоров""","54","4,44","1","4,43","0","0,00","0","0,00","0","0,00","0","0,00","9","4,30","5","4,13","39","5,08","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","54","4,85","108","4,64"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","2 602 018","Средно училище ""Любен Каравелов""","50","3,30","1","2,92","1","2,53","0","0,00","4","3,47","0","0,00","35","3,77","5","3,41","2","4,46","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","3,69","98","3,49"
"ХАСКОВО","ИВАЙЛОВГРАД","ГР.ИВАЙЛОВГРАД","2 610 005","Средно училище ""Христо Ботев""","25","4,29","2","4,24","2","5,28","0","0,00","19","4,31","0","0,00","0","0,00","0","0,00","3","5,10","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","4,47","51","4,38"
"ХАСКОВО","ЛЮБИМЕЦ","ГР.ЛЮБИМЕЦ","2 606 005","Средно училище ""Желязко Терпешев""","43","4,23","1","5,64","1","3,34","0","0,00","28","4,82","1","5,89","0","0,00","11","3,42","2","5,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","44","4,50","87","4,37"
"ХАСКОВО","МАДЖАРОВО","ГР.МАДЖАРОВО","2 608 001","Средно  училище  ""Димитър Маджаров""","9","2,91","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","2,91"
"ХАСКОВО","СВИЛЕНГРАД","ГР.СВИЛЕНГРАД","2 605 016","Професионална гимназия  по селско стопанство и икономика ""Христо Ботев""","44","3,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","44","3,83"
"ХАСКОВО","СВИЛЕНГРАД","ГР.СВИЛЕНГРАД","2 605 008","Средно училище ""Д-р Петър Берон""","58","4,39","5","3,72","1","5,09","0","0,00","16","4,23","0","0,00","0","0,00","15","4,82","19","5,62","2","5,53","0","0,00","0","0,00","0","0,00","0","0,00","58","4,86","116","4,62"
"ХАСКОВО","СИМЕОНОВГРАД","ГР.СИМЕОНОВГРАД","2 604 004","Средно училище  ""Свети Климент Охридски""","8","3,15","0","0,00","0","0,00","0","0,00","1","2,31","0","0,00","0","0,00","2","2,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,43","11","2,95"
"ХАСКОВО","СТАМБОЛОВО","С.СТАМБОЛОВО","2 609 006","Средно училище  "" Свети Климент Охридски ""","13","3,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,50"
"ХАСКОВО","ТОПОЛОВГРАД","ГР.ТОПОЛОВГРАД","2 611 018","Средно училище ""Д-р Петър Берон""","47","3,15","0","0,00","6","3,47","0","0,00","3","3,18","0","0,00","0","0,00","21","3,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","30","3,39","77","3,24"
"ХАСКОВО","ХАРМАНЛИ","ГР.ХАРМАНЛИ","2 603 009","Професионална гимназия по електропромишленост и текстил ""Захари Стоянов""","17","3,30","0","0,00","1","3,36","0","0,00","4","2,48","0","0,00","0","0,00","1","2,57","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","2,64","23","3,13"
"ХАСКОВО","ХАРМАНЛИ","ГР.ХАРМАНЛИ","2 603 008","Средно училище  ""Неофит Рилски""","68","3,84","1","3,46","4","4,70","0","0,00","5","2,78","0","0,00","0","0,00","36","3,82","21","5,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","67","4,26","135","4,05"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 031","Финансово-стопанска гимназия  ""Атанас Буров""","117","3,69","1","2,57","1","3,35","0","0,00","0","0,00","0","0,00","5","4,18","10","3,88","6","5,31","0","0,00","1","2,62","0","0,00","0","0,00","0","0,00","24","4,17","141","3,77"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 032","Професионална гимназия по туризъм  ""Александър Паскалев""","77","3,24","0","0,00","0","0,00","0","0,00","2","2,69","0","0,00","0","0,00","11","3,11","6","4,17","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,40","96","3,27"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 035","Професионална гимназия по лека промишленост ""Райна Княгиня""","19","2,93","0","0,00","0","0,00","0","0,00","2","2,51","0","0,00","1","4,15","13","2,93","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","16","2,96","35","2,94"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 036","Професионална гимназия по механоелектротехника ""Стойчо и Кица Марчеви""","40","3,02","1","2,53","0","0,00","0","0,00","2","2,62","0","0,00","0","0,00","9","2,91","8","3,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","3,25","60","3,10"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 034","Професионална гимназия по дървообработване и строителство ""Цар Иван Асен ""","127","3,72","3","4,32","0","0,00","0","0,00","3","3,85","0","0,00","0","0,00","12","3,80","17","4,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","35","4,07","162","3,79"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 904","Професионална гимназия по транспорт и аграрни технологии ""Н.Й.Вапцаров""","33","3,12","0","0,00","0","0,00","0","0,00","1","2,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,66","34","3,11"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 028","Езикова гимназия  ""Проф. д-р Асен Златаров""","178","4,93","11","3,94","3","3,41","0","0,00","8","4,44","0","0,00","11","5,29","14","4,75","117","5,31","0","0,00","11","4,99","4","4,65","0","0,00","0","0,00","179","5,07","357","5,00"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 029","Природо-математическа гимназия ""Академик Боян Петканчин""","127","5,13","39","4,73","1","5,56","3","4,88","2","5,28","0","0,00","15","5,20","17","4,41","49","5,24","1","3,73","0","0,00","0","0,00","0","0,00","0","0,00","127","4,95","254","5,04"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 027","СПОРТНО УЧИЛИЩЕ ""СТЕФАН КАРАДЖА""","29","3,12","0","0,00","0","0,00","0","0,00","2","2,93","0","0,00","1","3,56","23","3,06","4","3,91","1","3,01","0","0,00","0","0,00","0","0,00","0","0,00","31","3,18","60","3,15"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 025","Средно училище  "" Васил Левски""","22","3,72","1","4,98","0","0,00","0","0,00","0","0,00","0","0,00","2","4,45","14","4,01","6","4,64","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","23","4,25","45","3,99"
"ХАСКОВО","ХАСКОВО","ГР.ХАСКОВО","2 601 026","Средно училище  ""Св.Паисий Хилендарски""","16","3,49","0","0,00","1","3,84","0","0,00","0","0,00","0","0,00","1","3,34","13","3,47","2","3,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,48","33","3,48"
